PLANT_ID,PLANT_NO,DATE_TIME,DC_POWER_TOTAL,AC_POWER_TOTAL,DAILY_YIELD_TOTAL,TOTAL_YIELD_TOTAL,ACTIVE_SOURCE_COUNT,ZERO_AC_COUNT,ZERO_AC_RATIO,WEATHER_SENSOR_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY,DAYOFWEEK,MONTH,DAYOFYEAR,HOUR_SIN,HOUR_COS,IS_DAYLIGHT
4135001,1,2020-05-22 02:45:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.41301192857143,22.12250857142857,0.0,2,45,22,4,5,143,0.6593458151000688,0.7518398074789774,0
4136001,2,2020-05-22 02:45:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,24.40930920689655,22.607190448275855,0.0,2,45,22,4,5,143,0.6593458151000688,0.7518398074789774,0
4136001,2,2020-05-22 03:00:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,24.281303,22.438980066666662,0.0,3,0,22,4,5,143,0.7071067811865476,0.7071067811865476,0
4135001,1,2020-05-22 03:00:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.297208666666663,21.8402384,0.0,3,0,22,4,5,143,0.7071067811865476,0.7071067811865476,0
4136001,2,2020-05-22 03:15:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,24.142280241379307,22.20255896551724,0.0,3,15,22,4,5,143,0.7518398074789774,0.6593458151000688,0
4135001,1,2020-05-22 03:15:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.0816204,21.3520304,0.0,3,15,22,4,5,143,0.7518398074789774,0.6593458151000688,0
4135001,1,2020-05-22 03:30:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.0801798,21.29458413333333,0.0,3,30,22,4,5,143,0.7933533402912352,0.6087614290087207,0
4136001,2,2020-05-22 03:30:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,24.0494489,22.219565933333328,0.0,3,30,22,4,5,143,0.7933533402912352,0.6087614290087207,0
4136001,2,2020-05-22 03:45:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.964467366666668,22.411711633333333,0.0,3,45,22,4,5,143,0.8314696123025451,0.5555702330196024,0
4135001,1,2020-05-22 03:45:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.0092528,21.33285306666667,0.0,3,45,22,4,5,143,0.8314696123025451,0.5555702330196024,0
4135001,1,2020-05-22 04:00:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.94258413333333,21.267515133333337,0.0,4,0,22,4,5,143,0.8660254037844386,0.5000000000000001,0
4136001,2,2020-05-22 04:00:00,0.0,0.0,9740.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.787370000000003,22.20228948275863,0.0,4,0,22,4,5,143,0.8660254037844386,0.5000000000000001,0
4135001,1,2020-05-22 04:15:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,23.023907466666664,21.393129333333327,0.0,4,15,22,4,5,143,0.8968727415326884,0.44228869021900125,0
4136001,2,2020-05-22 04:15:00,0.0,0.0,7128.8,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.615461266666667,21.958758733333333,0.0,4,15,22,4,5,143,0.8968727415326884,0.44228869021900125,0
4135001,1,2020-05-22 04:30:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.980336533333336,21.45325513333333,0.0,4,30,22,4,5,143,0.9238795325112867,0.38268343236508984,0
4136001,2,2020-05-22 04:30:00,0.0,0.0,4844.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.491023,21.728594866666665,0.0,4,30,22,4,5,143,0.9238795325112867,0.38268343236508984,0
4136001,2,2020-05-22 04:45:00,0.0,0.0,4844.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.501643689655165,21.673350482758625,0.0,4,45,22,4,5,143,0.9469301294951056,0.3214394653031617,0
4135001,1,2020-05-22 04:45:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.941425857142857,21.422938714285717,0.0,4,45,22,4,5,143,0.9469301294951056,0.3214394653031617,0
4136001,2,2020-05-22 05:00:00,0.0,0.0,4844.0,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.441046433333337,21.604836033333335,0.0,5,0,22,4,5,143,0.9659258262890683,0.25881904510252074,0
4135001,1,2020-05-22 05:00:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.9109844,21.4030904,0.0,5,0,22,4,5,143,0.9659258262890683,0.25881904510252074,0
4136001,2,2020-05-22 05:15:00,0.0,0.0,4844.0,13302591724.666668,18,18,1.0,iq8k7ZNt4Mwm3w0,23.344786689655177,21.351205724137927,0.0,5,15,22,4,5,143,0.9807852804032304,0.19509032201612833,0
4135001,1,2020-05-22 05:15:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.858017933333333,21.447070266666667,0.0,5,15,22,4,5,143,0.9807852804032304,0.19509032201612833,0
4136001,2,2020-05-22 05:30:00,0.0,0.0,322.93333333333334,13358654711.0,18,18,1.0,iq8k7ZNt4Mwm3w0,23.216699333333334,21.19199323333333,0.0,5,30,22,4,5,143,0.9914448613738104,0.1305261922200517,0
4135001,1,2020-05-22 05:30:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.8197834,21.408598,0.0,5,30,22,4,5,143,0.9914448613738104,0.1305261922200517,0
4136001,2,2020-05-22 05:45:00,3.6533333333333333,3.533333333333333,0.0,13358654711.0,18,11,0.6111111111111112,iq8k7ZNt4Mwm3w0,23.207561233333337,21.154133166666668,0.0018504192289999,5,45,22,4,5,143,0.9978589232386035,0.06540312923014327,0
4135001,1,2020-05-22 05:45:00,0.0,0.0,0.0,151837996.0,22,22,1.0,HmiyD2TTLFNqkNe,22.802852266666665,21.3380066,0.0010673070493333,5,45,22,4,5,143,0.9978589232386035,0.06540312923014327,0
4135001,1,2020-05-22 06:00:00,4856.4285715,469.10892858,27.196428573,151838023.198,22,0,0.0,HmiyD2TTLFNqkNe,22.815523266666663,21.6110514,0.0168548558266666,6,0,22,4,5,143,1.0,6.123233995736766e-17,1
4136001,2,2020-05-22 06:00:00,368.2266666666667,355.5133333333333,36.13333333333333,13358654747.133333,18,0,0.0,iq8k7ZNt4Mwm3w0,23.224341172413794,21.23008989655172,0.0150464187413793,6,0,22,4,5,143,1.0,6.123233995736766e-17,1
4135001,1,2020-05-22 06:15:00,12535.9285715,1213.09821432,247.10714285,151838243.108,22,0,0.0,HmiyD2TTLFNqkNe,22.981634533333327,22.203200133333333,0.0403607207333333,6,15,22,4,5,143,0.9978589232386035,-0.06540312923014314,1
4136001,2,2020-05-22 06:15:00,917.9580952380952,888.1095238095237,183.33333333333334,13358654894.333332,18,0,0.0,iq8k7ZNt4Mwm3w0,23.412565133333327,21.6428325,0.0364440829333333,6,15,22,4,5,143,0.9978589232386035,-0.06540312923014314,1
4136001,2,2020-05-22 06:30:00,1881.14,1828.2133333333334,509.6,13358655220.6,18,0,0.0,iq8k7ZNt4Mwm3w0,23.731374896551724,22.332524862068965,0.0682039968275862,6,30,22,4,5,143,0.9914448613738104,-0.1305261922200516,1
4135001,1,2020-05-22 06:30:00,19705.7321429,1913.49821429,623.08928572,151838619.089,22,0,0.0,HmiyD2TTLFNqkNe,23.218327,22.82350866666667,0.0646610821333333,6,30,22,4,5,143,0.9914448613738104,-0.1305261922200516,1
4136001,2,2020-05-22 06:45:00,2979.9009523809523,2915.945238095238,1098.6571428571428,13358504995.190477,18,0,0.0,iq8k7ZNt4Mwm3w0,24.2926026,23.7948202,0.1043299106666666,6,45,22,4,5,143,0.9807852804032304,-0.1950903220161282,1
4135001,1,2020-05-22 06:45:00,26140.249999,2541.9982144,1185.37499999,151839181.375,22,0,0.0,HmiyD2TTLFNqkNe,23.366936642857144,23.907782357142853,0.0858986049285714,6,45,22,4,5,143,0.9807852804032304,-0.1950903220161282,1
4135001,1,2020-05-22 07:00:00,35307.446429,3448.6339286,1891.44642857,151839887.446,22,0,0.0,HmiyD2TTLFNqkNe,23.4338724,24.7448954,0.1108917472,7,0,22,4,5,143,0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-05-22 07:00:00,3494.735714285714,3425.3790476190475,1915.1809523809525,13277635637.514284,18,0,0.0,iq8k7ZNt4Mwm3w0,24.837042200000003,26.701679566666662,0.1522340403333332,7,0,22,4,5,143,0.9659258262890683,-0.25881904510252063,1
4135001,1,2020-05-22 07:15:00,77813.892857,7642.842857,3209.3750001,151841205.376,22,0,0.0,HmiyD2TTLFNqkNe,23.82504073333333,28.026749666666667,0.2790037753333333,7,15,22,4,5,143,0.9469301294951057,-0.3214394653031616,1
4136001,2,2020-05-22 07:15:00,4939.266666666666,4848.493333333334,2874.133333333333,13115594619.133333,18,0,0.0,iq8k7ZNt4Mwm3w0,25.161568413793105,28.02738165517241,0.2235164524137931,7,15,22,4,5,143,0.9469301294951057,-0.3214394653031616,1
4135001,1,2020-05-22 07:30:00,99356.071428,9752.8982143,5494.75,151843490.749,22,0,0.0,HmiyD2TTLFNqkNe,24.3803284,32.1630228,0.3559949986666666,7,30,22,4,5,143,0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-22 07:30:00,7134.977142857143,7009.609523809523,4405.652380952381,13358659116.65238,18,0,0.0,iq8k7ZNt4Mwm3w0,25.86289676666667,31.2285116,0.3315709863333333,7,30,22,4,5,143,0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-22 07:45:00,8471.41,8308.887619047619,6329.071428571428,13358661040.071428,18,0,0.0,iq8k7ZNt4Mwm3w0,26.552562793103448,34.14181817241379,0.3869112479310344,7,45,22,4,5,143,0.8968727415326884,-0.44228869021900113,1
4135001,1,2020-05-22 07:45:00,96299.428574,9451.6857143,7907.5178572,151845903.517,22,0,0.0,HmiyD2TTLFNqkNe,24.829638666666668,33.83913526666666,0.3454415426666666,7,45,22,4,5,143,0.8968727415326884,-0.44228869021900113,1
4136001,2,2020-05-22 08:00:00,9668.130000000001,9477.212857142857,8556.257142857143,13358663267.257145,18,0,0.0,iq8k7ZNt4Mwm3w0,27.161824433333337,35.93253889999999,0.4244252026666666,8,0,22,4,5,143,0.8660254037844387,-0.4999999999999998,1
4135001,1,2020-05-22 08:00:00,110637.535714,10847.4267856,10484.0,151848479.999,22,0,0.0,HmiyD2TTLFNqkNe,25.088962666666667,35.562813133333336,0.3929178906666667,8,0,22,4,5,143,0.8660254037844387,-0.4999999999999998,1
4136001,2,2020-05-22 08:15:00,11018.011428571428,10795.281904761905,11056.090476190477,13358665767.090477,18,0,0.0,iq8k7ZNt4Mwm3w0,27.541916000000004,36.8019186,0.4674810996666666,8,15,22,4,5,143,0.8314696123025451,-0.5555702330196023,1
4135001,1,2020-05-22 08:15:00,103632.560714,10159.721428500001,13281.4392858,151851277.439,22,0,0.0,HmiyD2TTLFNqkNe,25.26090906666667,37.18839533333334,0.3585062726666666,8,15,22,4,5,143,0.8314696123025451,-0.5555702330196023,1
4136001,2,2020-05-22 08:30:00,12664.146666666667,12401.88,13967.133333333333,13358668678.133333,18,0,0.0,iq8k7ZNt4Mwm3w0,27.82692844827586,38.308498275862064,0.5250420731034483,8,30,22,4,5,143,0.7933533402912352,-0.6087614290087207,1
4135001,1,2020-05-22 08:30:00,57482.214285,5637.3714286,15032.9285714,151853028.929,22,0,0.0,HmiyD2TTLFNqkNe,25.14924185714285,32.83658064285714,0.1884618071428571,8,30,22,4,5,143,0.7933533402912352,-0.6087614290087207,1
4136001,2,2020-05-22 08:45:00,13796.141904761904,13503.898095238095,17238.457142857143,13358671949.457144,18,0,0.0,iq8k7ZNt4Mwm3w0,28.18195803333333,40.66426703333333,0.5898400813333334,8,45,22,4,5,143,0.7518398074789774,-0.6593458151000688,1
4135001,1,2020-05-22 08:45:00,84887.488096,8338.4535713,16730.875,151854726.876,22,0,0.0,HmiyD2TTLFNqkNe,25.312744200000004,32.38037546666667,0.2670940773333334,8,45,22,4,5,143,0.7518398074789774,-0.6593458151000688,1
4136001,2,2020-05-22 09:00:00,12985.117619047618,12704.272857142856,20421.790476190476,13344730240.457142,18,2,0.1111111111111111,iq8k7ZNt4Mwm3w0,28.84968306896552,43.654425413793085,0.6501507796551723,9,0,22,4,5,143,0.7071067811865476,-0.7071067811865475,1
4135001,1,2020-05-22 09:00:00,112328.171429,11014.1603572,19146.3392857,151857142.34,22,0,0.0,HmiyD2TTLFNqkNe,25.96112293333333,35.6540122,0.3730011899999999,9,0,22,4,5,143,0.7071067811865476,-0.7071067811865475,1
4136001,2,2020-05-22 09:15:00,12854.32,12571.3,23676.2,13358678387.2,18,4,0.2222222222222222,iq8k7ZNt4Mwm3w0,29.2417327,47.507954666666656,0.7139103179999999,9,15,22,4,5,143,0.659345815100069,-0.7518398074789773,1
4135001,1,2020-05-22 09:15:00,124451.410714,12195.8017857,22088.5773811,151860074.577,22,0,0.0,HmiyD2TTLFNqkNe,26.405902066666663,37.5282734,0.3860812566666666,9,15,22,4,5,143,0.659345815100069,-0.7518398074789773,1
4135001,1,2020-05-22 09:30:00,141311.964286,13842.8035715,25367.303573,151863363.30200002,22,0,0.0,HmiyD2TTLFNqkNe,26.92924806666667,39.8739748,0.4385864393333333,9,30,22,4,5,143,0.6087614290087209,-0.793353340291235,1
4136001,2,2020-05-22 09:30:00,12496.496190476191,12217.949523809522,26796.85714285714,13358681507.857141,18,5,0.2777777777777778,iq8k7ZNt4Mwm3w0,29.783513433333336,49.5048544,0.7607933420000002,9,30,22,4,5,143,0.6087614290087209,-0.793353340291235,1
4135001,1,2020-05-22 09:45:00,118421.642858,11609.8067857,28433.660714999998,151866429.231,22,0,0.0,HmiyD2TTLFNqkNe,27.16653653333333,39.336533733333326,0.3759219506666666,9,45,22,4,5,143,0.5555702330196025,-0.831469612302545,1
4136001,2,2020-05-22 09:45:00,12764.625714285716,12476.745714285715,29819.466666666667,13358684530.466667,18,6,0.3333333333333333,iq8k7ZNt4Mwm3w0,30.145207965517237,51.536908413793114,0.802964108275862,9,45,22,4,5,143,0.5555702330196025,-0.831469612302545,1
4136001,2,2020-05-22 10:00:00,12559.706666666667,12269.733333333334,32967.46666666667,13358687678.466667,18,6,0.3333333333333333,iq8k7ZNt4Mwm3w0,30.632145200000004,54.14784453333334,0.8434504773333334,10,0,22,4,5,143,0.49999999999999994,-0.8660254037844387,1
4135001,1,2020-05-22 10:00:00,151447.303573,14820.0071427,31855.589286,151869910.589,22,0,0.0,HmiyD2TTLFNqkNe,27.585662733333333,42.06701466666666,0.5426874133333333,10,0,22,4,5,143,0.49999999999999994,-0.8660254037844387,1
4136001,2,2020-05-22 10:15:00,12763.088571428572,12454.109047619047,36023.752380952385,13358690734.75238,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,31.01010031034483,55.509167999999995,0.8787097734482758,10,15,22,4,5,143,0.4422886902190017,-0.8968727415326881,1
4135001,1,2020-05-22 10:15:00,207550.821417,20271.2517856,35857.196429,151873865.446,22,0,0.0,HmiyD2TTLFNqkNe,27.87740473333333,42.96753940000001,0.63854485,10,15,22,4,5,143,0.4422886902190017,-0.8968727415326881,1
4135001,1,2020-05-22 10:30:00,125350.589286,12281.7964285,40370.696428,151878366.697,22,0,0.0,HmiyD2TTLFNqkNe,28.15413335714286,44.68885371428571,0.4156516442857142,10,30,22,4,5,143,0.3826834323650899,-0.9238795325112867,1
4136001,2,2020-05-22 10:30:00,12457.58,12149.306666666667,39161.933333333334,13358693872.933334,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,31.450413966666662,56.60856536666666,0.9044473933333332,10,30,22,4,5,143,0.3826834323650899,-0.9238795325112867,1
4136001,2,2020-05-22 10:45:00,12357.363333333331,12048.417142857143,42170.72857142857,13358696881.72857,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,31.712303448275865,56.49571617241379,0.9310419879310344,10,45,22,4,5,143,0.32143946530316175,-0.9469301294951056,1
4135001,1,2020-05-22 10:45:00,185545.178571,18134.6500001,43523.214285,151881519.215,22,0,0.0,HmiyD2TTLFNqkNe,28.069488466666662,42.7483944,0.7091465493333333,10,45,22,4,5,143,0.32143946530316175,-0.9469301294951056,1
4135001,1,2020-05-22 11:00:00,177744.589286,17375.2928571,48512.392858,151886508.392,22,0,0.0,HmiyD2TTLFNqkNe,28.880098533333335,50.2482484,0.608488516,11,0,22,4,5,143,0.258819045102521,-0.9659258262890682,1
4136001,2,2020-05-22 11:00:00,12502.980952380953,12190.55380952381,45149.08571428571,13358699860.085714,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,31.70868323333333,56.65728056666668,0.9389363266666668,11,0,22,4,5,143,0.258819045102521,-0.9659258262890682,1
4135001,1,2020-05-22 11:15:00,169112.007144,16535.2860714,52244.064286,151890243.864,22,0,0.0,HmiyD2TTLFNqkNe,28.860333333333333,44.390484533333336,0.553059376,11,15,22,4,5,143,0.19509032201612816,-0.9807852804032304,1
4136001,2,2020-05-22 11:15:00,12651.853333333333,12335.94,48232.26666666667,13358702943.266666,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,32.242335166666656,57.71978933333334,0.948619885,11,15,22,4,5,143,0.19509032201612816,-0.9807852804032304,1
4135001,1,2020-05-22 11:30:00,279968.99404,27308.16607,57864.720238,151895783.054,22,0,0.0,HmiyD2TTLFNqkNe,29.77494913333333,52.5911334,0.999309628,11,30,22,4,5,143,0.130526192220052,-0.9914448613738104,1
4136001,2,2020-05-22 11:30:00,12865.693333333333,12544.24,51262.066666666666,13277684984.4,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,32.77925151724137,59.33700803448276,0.9552498431034484,11,30,22,4,5,143,0.130526192220052,-0.9914448613738104,1
4135001,1,2020-05-22 11:45:00,275556.55357,26879.828571,64758.017857,151902754.018,22,0,0.0,HmiyD2TTLFNqkNe,30.58406566666667,60.62906306666667,1.0477749826666665,11,45,22,4,5,143,0.06540312923014312,-0.9978589232386035,1
4136001,2,2020-05-22 11:45:00,12922.66619047619,12600.010476190477,54289.580952380944,13263743119.580952,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,33.20048229999999,60.91322110000001,0.9528012313333332,11,45,22,4,5,143,0.06540312923014312,-0.9978589232386035,1
4135001,1,2020-05-22 12:00:00,283826.625,27677.362499000003,71682.357142,151909678.358,22,0,0.0,HmiyD2TTLFNqkNe,30.824835714285715,62.21209042857143,1.0318606821428573,12,0,22,4,5,143,1.2246467991473532e-16,-1.0,1
4136001,2,2020-05-22 12:00:00,12874.127619047618,12552.449047619048,57560.92380952381,13277691283.257143,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,33.58039268965517,61.8809381724138,0.9440981024137932,12,0,22,4,5,143,1.2246467991473532e-16,-1.0,1
4136001,2,2020-05-22 12:15:00,12885.256666666666,12563.500952380953,60749.52380952381,13358715460.52381,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,34.01334813333334,62.70936686666667,0.937828005,12,15,22,4,5,143,-0.06540312923014287,-0.9978589232386035,1
4135001,1,2020-05-22 12:15:00,221449.339293,21636.85,77724.357143,151915720.357,22,0,0.0,HmiyD2TTLFNqkNe,30.752172866666665,57.925577800000006,0.8117554566666667,12,15,22,4,5,143,-0.06540312923014287,-0.9978589232386035,1
4136001,2,2020-05-22 12:30:00,12825.153333333334,12504.726666666666,63892.799999999996,13358718603.800001,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,33.95082383333333,60.745529,0.929320679,12,30,22,4,5,143,-0.13052619222005177,-0.9914448613738104,1
4135001,1,2020-05-22 12:30:00,207784.178565,20300.3875002,82999.232142,151920995.233,22,0,0.0,HmiyD2TTLFNqkNe,30.91771053333333,54.40039266666666,0.7624467326666666,12,30,22,4,5,143,-0.13052619222005177,-0.9914448613738104,1
4136001,2,2020-05-22 12:45:00,12801.92,12482.9,67054.93333333333,13358721765.933334,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,34.40181331034483,61.769346103448285,0.9196886072413792,12,45,22,4,5,143,-0.19509032201612792,-0.9807852804032305,1
4135001,1,2020-05-22 12:45:00,248848.678574,24282.6250013,88505.214285,151926501.215,22,0,0.0,HmiyD2TTLFNqkNe,31.41328526666667,55.89338740000001,0.917253122,12,45,22,4,5,143,-0.19509032201612792,-0.9807852804032305,1
4136001,2,2020-05-22 13:00:00,13574.155238095238,13237.46923076923,69322.06007326007,13215917800.417217,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,34.976118482758615,63.80456327586207,0.9072182727586204,13,0,22,4,5,143,-0.2588190451025208,-0.9659258262890683,1
4135001,1,2020-05-22 13:00:00,235013.61905,23066.4690486,94132.871033,151932128.87,22,0,0.0,HmiyD2TTLFNqkNe,31.3189554,54.85740986666666,0.8148439080000001,13,0,22,4,5,143,-0.2588190451025208,-0.9659258262890683,1
4135001,1,2020-05-22 13:15:00,246269.05358,24029.846429,100675.821429,151938671.821,22,0,0.0,HmiyD2TTLFNqkNe,31.90281766666666,58.44529793333333,0.8256647073333334,13,15,22,4,5,143,-0.32143946530316153,-0.9469301294951057,1
4136001,2,2020-05-22 13:15:00,13308.623333333333,12979.090952380951,73567.3619047619,13358728278.361906,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,34.83037393103448,61.95494127586206,0.8938536562068966,13,15,22,4,5,143,-0.32143946530316153,-0.9469301294951057,1
4135001,1,2020-05-22 13:30:00,240790.48216,23499.6464286,106670.625,151944666.625,22,0,0.0,HmiyD2TTLFNqkNe,31.85407093333333,57.85922433333334,0.814901278,13,30,22,4,5,143,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-05-22 13:30:00,11795.806666666667,11504.906666666668,76616.4,13358731327.4,18,8,0.4444444444444444,iq8k7ZNt4Mwm3w0,34.964687966666666,62.981750666666656,0.8757099556666667,13,30,22,4,5,143,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-05-22 13:45:00,12196.110952380952,11899.500476190477,79508.5,13358734219.5,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,35.293674633333325,63.429100433333325,0.8573449146666666,13,45,22,4,5,143,-0.44228869021900147,-0.8968727415326883,1
4135001,1,2020-05-22 13:45:00,198059.982143,19344.0410716,111801.535714,151949797.536,22,0,0.0,HmiyD2TTLFNqkNe,31.63322353333333,53.52987266666667,0.6930570186666666,13,45,22,4,5,143,-0.44228869021900147,-0.8968727415326883,1
4136001,2,2020-05-22 14:00:00,12374.34,12080.04,82519.33333333334,13358737230.333334,18,7,0.3888888888888889,iq8k7ZNt4Mwm3w0,35.30012999999999,60.322807482758634,0.8319279393103448,14,0,22,4,5,143,-0.4999999999999997,-0.8660254037844388,1
4135001,1,2020-05-22 14:00:00,218127.446429,21292.655357,116824.696428,151954820.697,22,0,0.0,HmiyD2TTLFNqkNe,31.882248142857144,54.65764728571429,0.7605472914285714,14,0,22,4,5,143,-0.4999999999999997,-0.8660254037844388,1
4136001,2,2020-05-22 14:15:00,12784.864285714286,12493.268571428573,85575.40476190476,13358740286.404762,18,6,0.3333333333333333,iq8k7ZNt4Mwm3w0,35.97692966666666,62.5950286,0.7988914876666666,14,15,22,4,5,143,-0.555570233019602,-0.8314696123025455,1
4135001,1,2020-05-22 14:15:00,184814.089285,18061.0517857,122009.482144,151960005.481,22,0,0.0,HmiyD2TTLFNqkNe,32.30898653333334,55.08829360000001,0.6065786866666667,14,15,22,4,5,143,-0.555570233019602,-0.8314696123025455,1
4135001,1,2020-05-22 14:30:00,238468.78571999999,23295.4232143,126864.660714,151964860.661,22,0,0.0,HmiyD2TTLFNqkNe,32.15423573333334,52.968100933333325,0.809865482,14,30,22,4,5,143,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-05-22 14:30:00,13742.522380952381,13434.319523809525,88463.83333333333,13310275604.966667,18,4,0.2222222222222222,iq8k7ZNt4Mwm3w0,35.95554637931035,60.3234254137931,0.757962963448276,14,30,22,4,5,143,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-05-22 14:45:00,15130.033333333333,14794.499999999998,91081.13333333333,13176992405.133333,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.15517973333333,59.44070023333334,0.712892354,14,45,22,4,5,143,-0.6593458151000688,-0.7518398074789774,1
4135001,1,2020-05-22 14:45:00,230378.303573,22519.9910695,132593.517856,151970589.519,22,0,0.0,HmiyD2TTLFNqkNe,32.80111693333333,56.02008653333333,0.7798724033333334,14,45,22,4,5,143,-0.6593458151000688,-0.7518398074789774,1
4136001,2,2020-05-22 15:00:00,15872.06619047619,15524.225714285714,94958.59999999999,13176996282.6,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.203579833333336,57.10282613333333,0.6639036466666666,15,0,22,4,5,143,-0.7071067811865471,-0.7071067811865479,1
4135001,1,2020-05-22 15:00:00,210988.160714,20633.3196428,138006.357142,151976002.358,22,0,0.0,HmiyD2TTLFNqkNe,33.00463246666666,55.63306693333334,0.7279374373333332,15,0,22,4,5,143,-0.7071067811865471,-0.7071067811865479,1
4135001,1,2020-05-22 15:15:00,142292.607143,13937.4660715,142354.517855,151980350.52,22,0,0.0,HmiyD2TTLFNqkNe,32.574084400000004,51.29624213333333,0.468398362,15,15,22,4,5,143,-0.7518398074789773,-0.6593458151000691,1
4136001,2,2020-05-22 15:15:00,14856.404285714285,14535.485238095238,98688.45714285714,13177000012.457144,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.53600855172413,54.92006168965517,0.6136021413793104,15,15,22,4,5,143,-0.7518398074789773,-0.6593458151000691,1
4135001,1,2020-05-22 15:30:00,94029.053571,9225.4125001,145005.499999,151983001.501,22,0,0.0,HmiyD2TTLFNqkNe,32.31323666666667,43.588924266666666,0.3465496533333333,15,30,22,4,5,143,-0.7933533402912349,-0.6087614290087209,1
4136001,2,2020-05-22 15:30:00,13926.50619047619,13629.679523809522,102208.42380952381,13177003532.423811,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.4829009,53.35857623333335,0.566235797,15,30,22,4,5,143,-0.7933533402912349,-0.6087614290087209,1
4135001,1,2020-05-22 15:45:00,100138.928571,9826.4553573,147709.42857,151985705.68,22,0,0.0,HmiyD2TTLFNqkNe,32.0070125,43.13004007142857,0.3180874907142857,15,45,22,4,5,143,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-05-22 15:45:00,12783.110952380952,12515.073333333334,105475.14761904762,13177006799.14762,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.51623772413792,50.82568079310345,0.5137632668965518,15,45,22,4,5,143,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-05-22 16:00:00,11563.253333333334,11325.293333333333,108468.06666666667,13177009792.066668,18,1,0.05555555555555555,iq8k7ZNt4Mwm3w0,36.495479266666656,48.6366159,0.4619180646666666,16,0,22,4,5,143,-0.8660254037844385,-0.5000000000000004,1
4135001,1,2020-05-22 16:00:00,70111.839287,6892.1410714,149639.035714,151987635.036,22,0,0.0,HmiyD2TTLFNqkNe,31.29693813333333,39.07873533333333,0.223404308,16,0,22,4,5,143,-0.8660254037844385,-0.5000000000000004,1
