PLANT_ID,PLANT_NO,DATE_TIME,AC_POWER_TOTAL,DC_POWER_TOTAL,DAILY_YIELD_TOTAL,TOTAL_YIELD_TOTAL,ACTIVE_SOURCE_COUNT,WEATHER_SENSOR_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAYOFWEEK,DAYOFYEAR,MONTH,HOUR_SIN,HOUR_COS,IS_DAYLIGHT
4136001,2,2020-05-23 12:00:00,12492.816190476191,12813.176666666666,57287.41904761905,13063204043.285713,18,iq8k7ZNt4Mwm3w0,34.852522833333325,58.916664633333326,0.939489804,12,0,5,144,5,1.2246467991473532e-16,-1.0,1
4136001,2,2020-05-23 12:15:00,12409.487619047619,12727.671904761904,60059.01904761905,13015039642.819046,18,iq8k7ZNt4Mwm3w0,35.171084566666664,58.822551633333326,0.9247430913333334,12,15,5,144,5,-0.06540312923014287,-0.9978589232386035,1
4136001,2,2020-05-23 12:30:00,13033.548095238095,13367.746666666666,66196.07142857142,12959680337.642859,18,iq8k7ZNt4Mwm3w0,35.31690075862069,59.86130489655172,0.9124897296551724,12,30,5,144,5,-0.13052619222005177,-0.9914448613738104,1
4136001,2,2020-05-23 12:45:00,13026.060476190476,13360.105238095239,69929.02380952382,12791699721.82381,18,iq8k7ZNt4Mwm3w0,35.353965233333334,58.1058104,0.8985497946666666,12,45,5,144,5,-0.19509032201612792,-0.9807852804032305,1
4136001,2,2020-05-23 13:00:00,11955.613333333333,12262.02,68856.06666666667,11981258326.466667,18,iq8k7ZNt4Mwm3w0,35.96277151724138,58.698997724137925,0.8877546427586208,13,0,5,144,5,-0.2588190451025208,-0.9659258262890683,1
4136001,2,2020-05-23 13:15:00,13339.151904761904,13678.993333333334,77940.41904761906,13098430872.490477,18,iq8k7ZNt4Mwm3w0,36.29276526666667,57.50219543333333,0.8630840616666667,13,15,5,144,5,-0.32143946530316153,-0.9469301294951057,1
4136001,2,2020-05-23 13:30:00,13778.849047619047,14127.809523809523,82622.93809523809,13358860861.938095,18,iq8k7ZNt4Mwm3w0,36.44097606666667,55.83034573333333,0.8493076746666667,13,30,5,144,5,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-05-23 13:45:00,13447.513333333334,13787.26,84729.2,13115799348.4,18,iq8k7ZNt4Mwm3w0,36.76474110344827,56.15993317241379,0.8451140272413794,13,45,5,144,5,-0.44228869021900147,-0.8968727415326883,1
4136001,2,2020-05-23 14:00:00,12470.52,12771.946666666667,82649.13333333333,12143542789.133333,18,iq8k7ZNt4Mwm3w0,37.34248639999999,58.3555124,0.8151929123333334,14,0,5,144,5,-0.4999999999999997,-0.8660254037844388,1
4136001,2,2020-05-23 14:15:00,12990.819523809525,13294.570476190476,86288.28095238094,12224567634.880953,18,iq8k7ZNt4Mwm3w0,37.497076448275855,58.33965862068965,0.7900291168965516,14,15,5,144,5,-0.555570233019602,-0.8314696123025455,1
4136001,2,2020-05-23 14:30:00,14051.833809523809,14374.414761904762,96398.75714285714,13358874637.757143,18,iq8k7ZNt4Mwm3w0,37.63767076666666,56.476443666666654,0.7452246323333332,14,30,5,144,5,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-05-23 14:45:00,14682.027142857141,15014.742857142857,95871.5380952381,12710704457.738094,18,iq8k7ZNt4Mwm3w0,37.5318053,54.732021066666654,0.7034089543333332,14,45,5,144,5,-0.6593458151000688,-0.7518398074789774,1
4136001,2,2020-05-23 15:00:00,15172.6,15510.773333333333,96119.53333333333,12143556259.533333,18,iq8k7ZNt4Mwm3w0,37.63801317241379,55.340708655172406,0.6494585644827586,15,0,5,144,5,-0.7071067811865471,-0.7071067811865479,1
4136001,2,2020-05-23 15:15:00,14211.393333333333,14523.606666666667,99854.06666666667,12143559994.066666,18,iq8k7ZNt4Mwm3w0,37.9939015,55.50677996666667,0.603796347,15,15,5,144,5,-0.7518398074789773,-0.6593458151000691,1
4136001,2,2020-05-23 15:30:00,13254.599999999999,13541.646666666667,103345.73333333334,12143563485.733334,18,iq8k7ZNt4Mwm3w0,37.99130351724138,53.36105868965516,0.5547324962068965,15,30,5,144,5,-0.7933533402912349,-0.6087614290087209,1
4136001,2,2020-05-23 15:45:00,12195.368571428571,12455.34857142857,105956.58571428571,12053673089.11905,18,iq8k7ZNt4Mwm3w0,37.81119796666666,50.44492493333334,0.5077070613333333,15,45,5,144,5,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-05-23 16:00:00,10748.592857142858,10972.588095238096,109344.34285714285,12143569484.34286,18,iq8k7ZNt4Mwm3w0,37.853689633333325,49.362306666666655,0.4419189286666667,16,0,5,144,5,-0.8660254037844385,-0.5000000000000004,1
4136001,2,2020-05-23 16:15:00,9597.034285714286,9792.950476190475,111885.49523809523,12143572025.495237,18,iq8k7ZNt4Mwm3w0,37.979447931034485,48.62139141379311,0.3923041048275861,16,15,5,144,5,-0.8968727415326883,-0.44228869021900136,1
4136001,2,2020-05-23 16:30:00,8394.42,8560.9,115945.79999999999,12386639705.6,18,iq8k7ZNt4Mwm3w0,38.01695633333334,46.89483423333333,0.3365806126666666,16,30,5,144,5,-0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-23 16:45:00,7313.553333333332,7446.1866666666665,125117.46666666665,13358903356.466667,18,iq8k7ZNt4Mwm3w0,38.271593066666654,45.333284500000005,0.277961291,16,45,5,144,5,-0.9469301294951056,-0.3214394653031618,1
4136001,2,2020-05-23 17:00:00,5905.174285714285,6008.685714285714,126771.12857142858,13358905010.12857,18,iq8k7ZNt4Mwm3w0,38.68598265517242,44.41159051724138,0.2240962596551724,17,0,5,144,5,-0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-05-23 17:15:00,4535.034285714286,4623.875714285714,128067.09999999999,13358906306.1,18,iq8k7ZNt4Mwm3w0,38.21357223333335,42.65903836666667,0.1742070463333333,17,15,5,144,5,-0.9807852804032303,-0.19509032201612866,1
4136001,2,2020-05-23 17:30:00,3269.1266666666666,3336.122380952381,129043.20476190475,13358907282.204762,18,iq8k7ZNt4Mwm3w0,37.20869589655173,39.7458832413793,0.1285143323448275,17,30,5,144,5,-0.9914448613738104,-0.13052619222005163,1
4136001,2,2020-05-23 17:45:00,2188.599523809524,2248.7604761904763,129728.14761904761,13358907967.14762,18,iq8k7ZNt4Mwm3w0,36.82153546666666,37.669591033333326,0.0879022486666666,17,45,5,144,5,-0.9978589232386035,-0.06540312923014273,1
4136001,2,2020-05-23 18:00:00,1320.96,1362.1666666666667,130169.0,13358908408.0,18,iq8k7ZNt4Mwm3w0,36.055505413793114,35.59737096551724,0.0541260664482758,18,0,5,144,5,-1.0,-1.8369701987210297e-16,1
4136001,2,2020-05-23 18:15:00,580.6661904761904,600.8461904761905,130410.78095238094,13358908649.780952,18,iq8k7ZNt4Mwm3w0,35.323333666666656,33.78148493333333,0.0232463271333333,18,15,5,144,5,-0.9978589232386036,0.06540312923014237,1
4136001,2,2020-05-23 18:30:00,55.09285714285714,57.03285714285714,130478.69047619046,13358908717.690475,18,iq8k7ZNt4Mwm3w0,34.50162689999999,32.10442206666666,0.0038204958,18,30,5,144,5,-0.9914448613738105,0.13052619222005127,1
4136001,2,2020-05-23 18:45:00,0.0,0.0,129841.4,13303009330.2,18,iq8k7ZNt4Mwm3w0,34.227281482758606,31.297140241379303,0.0001720098631034,18,45,5,144,5,-0.9807852804032304,0.1950903220161283,1
4136001,2,2020-05-23 19:00:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,33.81844083333333,30.73789153333333,0.0,19,0,5,144,5,-0.9659258262890684,0.2588190451025203,0
4136001,2,2020-05-23 19:15:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,33.624554633333325,30.704173833333336,0.0,19,15,5,144,5,-0.9469301294951057,0.3214394653031615,0
4136001,2,2020-05-23 19:30:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,33.44275720689656,31.280739517241383,0.0,19,30,5,144,5,-0.923879532511287,0.38268343236508917,0
4136001,2,2020-05-23 19:45:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,33.057945833333335,31.0951711,0.0,19,45,5,144,5,-0.8968727415326884,0.442288690219001,0
4136001,2,2020-05-23 20:00:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,32.32888055172415,30.570153655172412,0.0,20,0,5,144,5,-0.8660254037844386,0.5000000000000001,0
4136001,2,2020-05-23 20:15:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,31.585262033333336,30.234904000000004,0.0,20,15,5,144,5,-0.8314696123025455,0.5555702330196018,0
4136001,2,2020-05-23 20:30:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,30.911041166666667,29.6288493,0.0,20,30,5,144,5,-0.7933533402912357,0.6087614290087199,0
4136001,2,2020-05-23 20:45:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,30.352885379310347,29.1147734137931,0.0,20,45,5,144,5,-0.7518398074789772,0.6593458151000691,0
4136001,2,2020-05-23 21:00:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,29.79706316666667,28.539672933333332,0.0,21,0,5,144,5,-0.7071067811865477,0.7071067811865474,0
4136001,2,2020-05-23 21:15:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,29.37549027586207,28.162750379310346,0.0,21,15,5,144,5,-0.6593458151000687,0.7518398074789775,0
4136001,2,2020-05-23 21:30:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,28.980200233333328,27.7605824,0.0,21,30,5,144,5,-0.608761429008721,0.7933533402912349,0
4136001,2,2020-05-23 21:45:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,28.529278600000005,27.305844233333328,0.0,21,45,5,144,5,-0.555570233019603,0.8314696123025447,0
4136001,2,2020-05-23 22:00:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,28.255185,26.978490551724136,0.0,22,0,5,144,5,-0.5000000000000004,0.8660254037844384,0
4136001,2,2020-05-23 22:15:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,27.946787566666668,26.5799976,0.0,22,15,5,144,5,-0.4422886902190014,0.8968727415326883,0
4136001,2,2020-05-23 22:30:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,27.5781544137931,25.918446448275866,0.0,22,30,5,144,5,-0.38268343236508956,0.9238795325112868,0
4136001,2,2020-05-23 22:45:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,27.3795706,25.467831533333328,0.0,22,45,5,144,5,-0.32143946530316186,0.9469301294951056,0
4136001,2,2020-05-23 23:00:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,27.4245355,25.86614666666667,0.0,23,0,5,144,5,-0.25881904510252157,0.9659258262890681,0
4136001,2,2020-05-23 23:15:00,0.0,0.0,130481.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,27.187055793103443,25.807518137931037,0.0,23,15,5,144,5,-0.19509032201612872,0.9807852804032303,0
4136001,2,2020-05-23 23:30:00,0.0,0.0,130248.57142857142,13358881094.428572,18,iq8k7ZNt4Mwm3w0,26.945311366666665,25.5226807,0.0,23,30,5,144,5,-0.13052619222005168,0.9914448613738104,0
4136001,2,2020-05-23 23:45:00,0.0,0.0,112188.14285714286,13358908720.0,18,iq8k7ZNt4Mwm3w0,26.75863146666667,25.31033193333333,0.0,23,45,5,144,5,-0.0654031292301428,0.9978589232386035,0
4136001,2,2020-05-24 00:00:00,0.0,0.0,36423.21428571428,13358908720.0,18,iq8k7ZNt4Mwm3w0,26.402938222222225,24.869211851851848,0.0,0,0,6,145,5,0.0,1.0,0
4136001,2,2020-05-24 00:15:00,0.0,0.0,16940.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,26.13339755172414,24.372671103448276,0.0,0,15,6,145,5,0.06540312923014306,0.9978589232386035,0
4136001,2,2020-05-24 00:30:00,0.0,0.0,16940.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.986046366666663,23.951500466666666,0.0,0,30,6,145,5,0.13052619222005157,0.9914448613738104,0
4136001,2,2020-05-24 00:45:00,0.0,0.0,16940.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.982040896551723,23.87191668965517,0.0,0,45,6,145,5,0.19509032201612825,0.9807852804032304,0
4136001,2,2020-05-24 01:00:00,0.0,0.0,16940.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.891755433333337,23.89785863333333,0.0,1,0,6,145,5,0.25881904510252074,0.9659258262890683,0
4136001,2,2020-05-24 01:15:00,0.0,0.0,16940.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.795194586206904,24.100080862068964,0.0,1,15,6,145,5,0.3214394653031616,0.9469301294951057,0
4136001,2,2020-05-24 01:30:00,0.0,0.0,13064.8,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.6424488,24.4022807,0.0,1,30,6,145,5,0.3826834323650898,0.9238795325112867,0
4136001,2,2020-05-24 01:45:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.72024116666667,25.170368466666677,0.0,1,45,6,145,5,0.44228869021900125,0.8968727415326884,0
4136001,2,2020-05-24 02:00:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.841424655172418,25.445594482758622,0.0,2,0,6,145,5,0.49999999999999994,0.8660254037844387,0
4136001,2,2020-05-24 02:15:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.82490973333333,25.211149033333335,0.0,2,15,6,145,5,0.5555702330196022,0.8314696123025452,0
4136001,2,2020-05-24 02:30:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.820132517241383,25.46969706896552,0.0,2,30,6,145,5,0.6087614290087207,0.7933533402912352,0
4136001,2,2020-05-24 02:45:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.820789566666665,25.576496966666667,0.0,2,45,6,145,5,0.6593458151000688,0.7518398074789774,0
4136001,2,2020-05-24 03:00:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.818536137931037,25.57257344827586,0.0,3,0,6,145,5,0.7071067811865476,0.7071067811865476,0
4136001,2,2020-05-24 03:15:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.8033478,25.360295433333327,0.0,3,15,6,145,5,0.7518398074789774,0.6593458151000688,0
4136001,2,2020-05-24 03:30:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.6260894,24.39922586666666,0.0,3,30,6,145,5,0.7933533402912352,0.6087614290087207,0
4136001,2,2020-05-24 03:45:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.460413517241378,23.8510911724138,0.0,3,45,6,145,5,0.8314696123025451,0.5555702330196024,0
4136001,2,2020-05-24 04:00:00,0.0,0.0,7252.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.295731566666667,23.512646533333335,0.0,4,0,6,145,5,0.8660254037844386,0.5000000000000001,0
4136001,2,2020-05-24 04:15:00,0.0,0.0,5253.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.30538189655173,23.366563655172417,0.0,4,15,6,145,5,0.8968727415326884,0.44228869021900125,0
4136001,2,2020-05-24 04:30:00,0.0,0.0,3254.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.317015466666664,23.4218121,0.0,4,30,6,145,5,0.9238795325112867,0.38268343236508984,0
4136001,2,2020-05-24 04:45:00,0.0,0.0,3254.0,13262594126.571428,18,iq8k7ZNt4Mwm3w0,25.217163,23.224318466666663,0.0,4,45,6,145,5,0.9469301294951056,0.3214394653031617,0
4136001,2,2020-05-24 05:00:00,0.0,0.0,3254.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.227784068965512,23.253832551724145,0.0,5,0,6,145,5,0.9659258262890683,0.25881904510252074,0
4136001,2,2020-05-24 05:15:00,0.0,0.0,3254.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.201992766666663,23.33053903333333,0.0,5,15,6,145,5,0.9807852804032304,0.19509032201612833,0
4136001,2,2020-05-24 05:30:00,0.0,0.0,0.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,25.03676106896552,23.232833448275866,0.0,5,30,6,145,5,0.9914448613738104,0.1305261922200517,0
4136001,2,2020-05-24 05:45:00,0.0,0.0,0.0,13358908720.0,18,iq8k7ZNt4Mwm3w0,24.86051013333333,23.04596746666667,0.0013345879423333,5,45,6,145,5,0.9978589232386035,0.06540312923014327,0
4136001,2,2020-05-24 06:00:00,243.3895238095238,252.25809523809522,21.06190476190476,13358908741.061905,18,iq8k7ZNt4Mwm3w0,25.047056000000005,23.39000346666667,0.01217407527,6,0,6,145,5,1.0,6.123233995736766e-17,1
4136001,2,2020-05-24 06:15:00,805.58,832.7733333333333,143.86666666666667,13358908863.866667,18,iq8k7ZNt4Mwm3w0,25.28124058620689,24.041390206896548,0.0350899675172413,6,15,6,145,5,0.9978589232386035,-0.06540312923014314,1
4136001,2,2020-05-24 06:30:00,1611.8323809523808,1659.775238095238,442.31904761904764,13358909162.319048,18,iq8k7ZNt4Mwm3w0,25.47712886666667,24.976963266666665,0.0653380148999999,6,30,6,145,5,0.9914448613738104,-0.1305261922200516,1
4136001,2,2020-05-24 06:45:00,2522.0666666666666,2584.9333333333334,956.1999999999999,13358909676.199999,18,iq8k7ZNt4Mwm3w0,25.85121734482759,26.208415034482755,0.097212624275862,6,45,6,145,5,0.9807852804032304,-0.1950903220161282,1
4136001,2,2020-05-24 07:00:00,3426.494285714286,3495.9638095238092,1696.6190476190475,13358910416.619047,18,iq8k7ZNt4Mwm3w0,26.308291633333333,27.890579166666665,0.1540659488,7,0,6,145,5,0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-05-24 07:15:00,4485.1,4573.213809523809,2663.0523809523806,13358911383.05238,18,iq8k7ZNt4Mwm3w0,26.727254896551724,29.838664206896556,0.2099217168965517,7,15,6,145,5,0.9469301294951057,-0.3214394653031616,1
4136001,2,2020-05-24 07:30:00,5890.04,5993.366666666667,3935.6,13245036779.800001,18,iq8k7ZNt4Mwm3w0,27.275140500000003,32.053650966666666,0.277260079,7,30,6,145,5,0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-05-24 07:45:00,7459.88,7596.593333333333,5637.0,13358914357.0,18,iq8k7ZNt4Mwm3w0,27.691247533333332,33.9516184,0.345086497,7,45,6,145,5,0.8968727415326884,-0.44228869021900113,1
4136001,2,2020-05-24 08:00:00,9019.699999999999,9199.762857142856,7705.685714285713,13358916425.685715,18,iq8k7ZNt4Mwm3w0,28.09962306896552,36.22155120689655,0.4045691006896551,8,0,6,145,5,0.8660254037844387,-0.4999999999999998,1
4136001,2,2020-05-24 08:15:00,10456.368095238096,10670.965714285714,10119.966666666667,13358918839.966667,18,iq8k7ZNt4Mwm3w0,28.69885456666667,38.32156473333334,0.455819775,8,15,6,145,5,0.8314696123025451,-0.5555702330196023,1
4136001,2,2020-05-24 08:30:00,11764.720952380952,12011.170952380953,12849.390476190474,13358921569.390476,18,iq8k7ZNt4Mwm3w0,29.101366862068968,40.631425517241375,0.5044863772413792,8,30,6,145,5,0.7933533402912352,-0.6087614290087207,1
4136001,2,2020-05-24 08:45:00,12998.166666666666,13275.366666666667,15946.4,13358924666.4,18,iq8k7ZNt4Mwm3w0,29.76086726666667,43.5098734,0.556928267,8,45,6,145,5,0.7518398074789774,-0.6593458151000688,1
4136001,2,2020-05-24 09:00:00,14224.173333333332,14532.946666666667,19367.466666666667,13358928087.466667,18,iq8k7ZNt4Mwm3w0,30.223874862068968,45.577474655172416,0.6137585389655172,9,0,6,145,5,0.7071067811865476,-0.7071067811865475,1
4136001,2,2020-05-24 09:15:00,15426.586666666666,15767.413333333332,23130.13333333333,13358931850.133333,18,iq8k7ZNt4Mwm3w0,30.7511668,48.79332576666668,0.671353908,9,15,6,145,5,0.659345815100069,-0.7518398074789773,1
4136001,2,2020-05-24 09:30:00,14365.951904761905,14688.032857142856,26908.290476190476,13358935628.290476,18,iq8k7ZNt4Mwm3w0,31.119518999999997,50.53276903333334,0.7204940260000001,9,30,6,145,5,0.6087614290087209,-0.793353340291235,1
4136001,2,2020-05-24 09:45:00,13986.509999999998,14305.61380952381,30343.290476190476,13358939063.290476,18,iq8k7ZNt4Mwm3w0,31.453297551724138,51.940889620689646,0.7742790772413792,9,45,6,145,5,0.5555702330196025,-0.831469612302545,1
4136001,2,2020-05-24 10:00:00,13313.140000000001,13620.240000000002,33339.933333333334,13115876573.533333,18,iq8k7ZNt4Mwm3w0,32.016924233333334,54.5020254,0.8106055340000001,10,0,6,145,5,0.49999999999999994,-0.8660254037844387,1
4136001,2,2020-05-24 10:15:00,13011.740000000002,13316.653333333334,36139.066666666666,12791792057.466667,18,iq8k7ZNt4Mwm3w0,32.350063862068964,54.18066510344827,0.844439604137931,10,15,6,145,5,0.4422886902190017,-0.8968727415326881,1
4136001,2,2020-05-24 10:30:00,11172.133333333335,11444.566666666666,37895.799999999996,12143619183.8,18,iq8k7ZNt4Mwm3w0,32.85800903333334,55.97336833333334,0.8759719593333332,10,30,6,145,5,0.3826834323650899,-0.9238795325112867,1
4136001,2,2020-05-24 10:45:00,11519.885238095238,11811.56142857143,40747.880952380954,12143622035.880953,18,iq8k7ZNt4Mwm3w0,33.199514866666654,56.135431966666665,0.897621417,10,45,6,145,5,0.32143946530316175,-0.9469301294951056,1
4136001,2,2020-05-24 11:00:00,12448.370476190477,12767.568095238095,45653.79047619047,12924908862.361904,18,iq8k7ZNt4Mwm3w0,33.41826031034483,55.3901491724138,0.9150036986206896,11,0,6,145,5,0.258819045102521,-0.9659258262890682,1
4136001,2,2020-05-24 11:15:00,9982.300000000001,10237.78,46327.8,12143627615.800001,18,iq8k7ZNt4Mwm3w0,33.41838490000001,55.189324933333324,0.9247903596666665,11,15,6,145,5,0.19509032201612816,-0.9807852804032304,1
4136001,2,2020-05-24 11:30:00,9596.067142857142,9841.49142857143,48748.46666666667,12143630036.466665,18,iq8k7ZNt4Mwm3w0,33.95821510344827,58.21003693103448,0.9284057110344828,11,30,6,145,5,0.130526192220052,-0.9914448613738104,1
4136001,2,2020-05-24 11:45:00,9704.773333333334,9953.199999999999,51175.933333333334,12143632463.933334,18,iq8k7ZNt4Mwm3w0,34.242837333333334,57.994688100000005,0.9262770653333332,11,45,6,145,5,0.06540312923014312,-0.9978589232386035,1
4136001,2,2020-05-24 12:00:00,9723.08,9972.22,53622.8,12143634910.8,18,iq8k7ZNt4Mwm3w0,34.49443766666667,56.83340373333333,0.9128928013333332,12,0,6,145,5,1.2246467991473532e-16,-1.0,1
4136001,2,2020-05-24 12:15:00,10566.372857142856,10834.233333333334,56149.485714285714,12143637437.485714,18,iq8k7ZNt4Mwm3w0,34.92356531034483,57.05526503448276,0.906127996551724,12,15,6,145,5,-0.06540312923014287,-0.9978589232386035,1
4136001,2,2020-05-24 12:30:00,10672.144285714287,10942.450952380952,58807.85238095238,12143640095.85238,18,iq8k7ZNt4Mwm3w0,35.02100123333334,56.94017953333333,0.8972975103333333,12,30,6,145,5,-0.13052619222005177,-0.9914448613738104,1
4136001,2,2020-05-24 12:45:00,10553.953333333333,10821.66,61443.333333333336,12143642731.333332,18,iq8k7ZNt4Mwm3w0,35.59846348275862,59.70246931034482,0.8916655068965518,12,45,6,145,5,-0.19509032201612792,-0.9807852804032305,1
4136001,2,2020-05-24 13:00:00,10788.033333333333,11060.380000000001,64111.26666666666,12143645399.266666,18,iq8k7ZNt4Mwm3w0,35.69947006666667,57.66288356666667,0.8822624380000001,13,0,6,145,5,-0.2588190451025208,-0.9659258262890683,1
4136001,2,2020-05-24 13:15:00,11339.728095238097,11624.798571428571,66908.40476190476,12143648196.404762,18,iq8k7ZNt4Mwm3w0,35.65648383333333,56.96130673333333,0.8682732336666668,13,15,6,145,5,-0.32143946530316153,-0.9469301294951057,1
4136001,2,2020-05-24 13:30:00,11562.621904761903,11846.63380952381,69705.15714285715,12143650993.157143,18,iq8k7ZNt4Mwm3w0,36.1507882413793,58.844781448275846,0.851252400689655,13,30,6,145,5,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-05-24 13:45:00,11859.340476190475,12139.844285714285,72665.92857142858,12143653953.928572,18,iq8k7ZNt4Mwm3w0,36.4210002,56.72288319999999,0.825711697333333,13,45,6,145,5,-0.44228869021900147,-0.8968727415326883,1
4136001,2,2020-05-24 14:00:00,12172.666666666666,12454.586666666666,76957.4,12386723731.8,18,iq8k7ZNt4Mwm3w0,36.75481344827586,57.150470620689646,0.8011764662068966,14,0,6,145,5,-0.4999999999999997,-0.8660254037844388,1
4136001,2,2020-05-24 14:15:00,12452.813333333334,12737.953333333333,79582.59999999999,12305704528.2,18,iq8k7ZNt4Mwm3w0,37.07135226666667,57.42612313333333,0.7703641123333332,14,15,6,145,5,-0.555570233019602,-0.8314696123025455,1
4136001,2,2020-05-24 14:30:00,13520.666190476191,13827.324285714287,81918.79523809523,12143663206.795238,18,iq8k7ZNt4Mwm3w0,37.2610419,56.476959333333326,0.7298151716666667,14,30,6,145,5,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-05-24 14:45:00,13816.695238095237,14126.843809523809,86884.08571428571,12404095478.942858,18,iq8k7ZNt4Mwm3w0,37.33837655172415,55.58946293103448,0.6869518420689655,14,45,6,145,5,-0.6593458151000688,-0.7518398074789774,1
4136001,2,2020-05-24 15:00:00,15777.090476190475,16127.507619047617,96485.8238095238,13359005205.823809,18,iq8k7ZNt4Mwm3w0,37.3177489,52.49230353333333,0.6405311346666664,15,0,6,145,5,-0.7071067811865471,-0.7071067811865479,1
4136001,2,2020-05-24 15:15:00,14697.878095238095,15019.199999999999,100309.09523809524,13359009029.095238,18,iq8k7ZNt4Mwm3w0,37.8558788275862,53.01968789655172,0.5906654517241378,15,15,6,145,5,-0.7518398074789773,-0.6593458151000691,1
4136001,2,2020-05-24 15:30:00,13611.22,13904.126666666667,103892.93333333333,13359012612.933334,18,iq8k7ZNt4Mwm3w0,37.629669266666674,52.48177703333332,0.5408719786666665,15,30,6,145,5,-0.7933533402912349,-0.6087614290087209,1
4136001,2,2020-05-24 15:45:00,12389.385238095238,12651.28619047619,107169.64285714286,13359015889.642859,18,iq8k7ZNt4Mwm3w0,37.87520046666666,51.82158226666667,0.4885721723333333,15,45,6,145,5,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-05-24 16:00:00,11181.83,11414.186666666666,109538.11428571428,13345072476.84762,18,iq8k7ZNt4Mwm3w0,37.89913620689654,49.538368068965525,0.4384419389655172,16,0,6,145,5,-0.8660254037844385,-0.5000000000000004,1
4136001,2,2020-05-24 16:15:00,9913.263333333332,10114.771904761905,112721.74761904762,13359021441.74762,18,iq8k7ZNt4Mwm3w0,38.77518216666667,49.99135630000001,0.385321908,16,15,6,145,5,-0.8968727415326883,-0.44228869021900136,1
4136001,2,2020-05-24 16:30:00,8623.24,8793.273333333333,115053.2,13359023773.2,18,iq8k7ZNt4Mwm3w0,38.987169,47.90914286206896,0.3314760710344827,16,30,6,145,5,-0.9238795325112868,-0.3826834323650895,1
